,optimizer,base_neurons,layers,activation,loss,metric,eval_metric,Метрика R2
74,adam,20,3,elu,MAE,MSE,14.940064430236816,0.786653229085566
75,adam,20,3,elu,MSE,MeanAbsolutePercentageError,13.823600769042969,0.7569584201277748
76,adam,20,3,elu,MSE,MAE,2.9469306468963623,0.7194848942770824
77,adam,20,3,elu,MSE,MSE,15.652641296386719,0.7764775205869233
78,adam,20,3,elu,Huber,MeanAbsolutePercentageError,12.558926582336426,0.7565716910009148
79,adam,20,3,elu,Huber,MAE,2.424201488494873,0.7661469081100215
80,adam,20,3,elu,Huber,MSE,18.189699172973633,0.7402478799419143
81,adam,20,3,elu,LogCosh,MeanAbsolutePercentageError,12.691822052001953,0.7744720674220842
82,adam,20,3,elu,LogCosh,MAE,2.219438314437866,0.7750571945784037
83,adam,20,3,elu,LogCosh,MSE,15.631840705871582,0.7767745829125621
84,adam,20,3,relu,MAE,MeanAbsolutePercentageError,11.850983619689941,0.7690717357428584
85,adam,20,3,relu,MAE,MAE,2.684783697128296,0.7214855615544626
86,adam,20,3,relu,MAE,MSE,16.080947875976562,0.7703612057620735
87,adam,20,3,relu,MSE,MeanAbsolutePercentageError,13.273651123046875,0.7843516430859369
88,adam,20,3,relu,MSE,MAE,2.5614640712738037,0.7866071930187288
89,adam,20,3,relu,MSE,MSE,16.972644805908203,0.7576276055849256
90,adam,20,3,relu,Huber,MeanAbsolutePercentageError,11.970196723937988,0.7795248103320556
91,adam,20,3,relu,Huber,MAE,2.281883955001831,0.7976713985007899
92,adam,20,3,relu,Huber,MSE,16.65956687927246,0.7620984687481658
93,adam,20,3,relu,LogCosh,MeanAbsolutePercentageError,11.4269380569458,0.7685377066367124
94,adam,20,3,relu,LogCosh,MAE,2.2738115787506104,0.7815252395081973
95,adam,20,3,relu,LogCosh,MSE,17.044429779052734,0.7566025205498915
96,adam,20,3,tanh,MAE,MeanAbsolutePercentageError,16.112062454223633,0.5713802813930067
97,adam,20,3,tanh,MAE,MAE,3.108048439025879,0.6241079145776666
98,adam,20,3,tanh,MAE,MSE,29.496606826782227,0.5787832000062634
99,adam,20,3,tanh,MSE,MeanAbsolutePercentageError,15.01657485961914,0.6621851176407765
100,adam,20,3,tanh,MSE,MAE,3.140664577484131,0.6845623493152064
101,adam,20,3,tanh,MSE,MSE,21.839658737182617,0.6881258330836322
102,adam,20,3,tanh,Huber,MeanAbsolutePercentageError,13.85252571105957,0.6457316457302276
103,adam,20,3,tanh,Huber,MAE,3.3143675327301025,0.5618244261804399
104,adam,20,3,tanh,Huber,MSE,26.369081497192383,0.6234448696070818
105,adam,20,3,tanh,LogCosh,MeanAbsolutePercentageError,14.616830825805664,0.6335673933513746
106,adam,20,3,tanh,LogCosh,MAE,3.1120822429656982,0.6440700735696461
107,adam,20,3,tanh,LogCosh,MSE,28.885507583618164,0.5875097747262967
108,adam,20,3,sigmoid,MAE,MeanAbsolutePercentageError,17.595664978027344,0.4118964404411869
109,adam,20,3,sigmoid,MAE,MAE,3.830641746520996,0.41045058297796333
110,adam,20,3,sigmoid,MAE,MSE,40.68889236450195,0.41895543342486186
111,adam,20,3,sigmoid,MSE,MeanAbsolutePercentageError,25.026601791381836,0.3739084527807812
112,adam,20,3,sigmoid,MSE,MAE,4.94135856628418,0.3722240724981746
113,adam,20,3,sigmoid,MSE,MSE,43.589149475097656,0.3775393468817543
114,adam,20,3,sigmoid,Huber,MeanAbsolutePercentageError,17.771955490112305,0.43024174657669645
115,adam,20,3,sigmoid,Huber,MAE,3.8422229290008545,0.4264057499628716
116,adam,20,3,sigmoid,Huber,MSE,40.383888244628906,0.42331096456656625
117,adam,20,3,sigmoid,LogCosh,MeanAbsolutePercentageError,18.07902717590332,0.4331813778846204
118,adam,20,3,sigmoid,LogCosh,MAE,3.8279919624328613,0.44302217025922996
119,adam,20,3,sigmoid,LogCosh,MSE,38.18385696411133,0.45472780387520484
120,adam,20,4,linear,MAE,MeanAbsolutePercentageError,17.747764587402344,0.6023199419380161
121,adam,20,4,linear,MAE,MAE,3.3184213638305664,0.6043959528827835
122,adam,20,4,linear,MAE,MSE,29.822998046875,0.5741223206084134
123,adam,20,4,linear,MSE,MeanAbsolutePercentageError,17.832515716552734,0.6658661438056156
124,adam,20,4,linear,MSE,MAE,3.488034248352051,0.6103948417612866
125,adam,20,4,linear,MSE,MSE,24.056066513061523,0.6564751415102121
126,adam,20,4,linear,Huber,MeanAbsolutePercentageError,18.099578857421875,0.578224228854312
127,adam,20,4,linear,Huber,MAE,3.1346776485443115,0.6209962725111065
128,adam,20,4,linear,Huber,MSE,27.809247970581055,0.6028790340143539
129,adam,20,4,linear,LogCosh,MeanAbsolutePercentageError,17.445213317871094,0.5966967896552988
130,adam,20,4,linear,LogCosh,MAE,3.2197422981262207,0.5945686194777112
131,adam,20,4,linear,LogCosh,MSE,24.304380416870117,0.6529291534118995
132,adam,20,4,elu,MAE,MeanAbsolutePercentageError,12.117104530334473,0.7703303517315373
133,adam,20,4,elu,MAE,MAE,2.0930392742156982,0.8051186167733747
134,adam,20,4,elu,MAE,MSE,16.04517364501953,0.7708720824196528
135,adam,20,4,elu,MSE,MeanAbsolutePercentageError,12.532145500183105,0.797096980853694
136,adam,20,4,elu,MSE,MAE,2.512082576751709,0.8097929394046601
137,adam,20,4,elu,MSE,MSE,12.121789932250977,0.8268986772779229
138,adam,20,4,elu,Huber,MeanAbsolutePercentageError,11.836267471313477,0.7355671595741895
139,adam,20,4,elu,Huber,MAE,2.186494827270508,0.7564893220699829
140,adam,20,4,elu,Huber,MSE,14.035914421081543,0.7995646580764402
141,adam,20,4,elu,LogCosh,MeanAbsolutePercentageError,11.387327194213867,0.7728208702882138
142,adam,20,4,elu,LogCosh,MAE,2.430732250213623,0.7831091171883655
143,adam,20,4,elu,LogCosh,MSE,15.940682411193848,0.7723642315637954
144,adam,20,4,relu,MAE,MeanAbsolutePercentageError,11.68966293334961,0.79131576691533
145,adam,20,4,relu,MAE,MAE,2.1794052124023438,0.7987059714902257
146,adam,20,4,relu,MAE,MSE,15.620768547058105,0.7769326383988615
147,adam,20,4,relu,MSE,MeanAbsolutePercentageError,11.657139778137207,0.7935944451826227
148,adam,20,4,relu,MSE,MAE,2.4789845943450928,0.7897310511720455
149,adam,20,4,relu,MSE,MSE,14.3129243850708,0.7956088588639572
150,adam,20,4,relu,Huber,MeanAbsolutePercentageError,10.165372848510742,0.7860723875970667
151,adam,20,4,relu,Huber,MAE,2.134176015853882,0.8102841599980518
152,adam,20,4,relu,Huber,MSE,14.019786834716797,0.7997949743971012
153,adam,20,4,relu,LogCosh,MeanAbsolutePercentageError,10.154291152954102,0.8137671911805994
154,adam,20,4,relu,LogCosh,MAE,2.198986291885376,0.8296998454928287
155,adam,20,4,relu,LogCosh,MSE,14.854798316955566,0.7878708699057642
156,adam,20,4,tanh,MAE,MeanAbsolutePercentageError,13.227983474731445,0.6630748606196311
157,adam,20,4,tanh,MAE,MAE,2.893697500228882,0.6583617771820622
158,adam,20,4,tanh,MAE,MSE,20.951171875,0.7008135783226465
159,adam,20,4,tanh,MSE,MeanAbsolutePercentageError,13.276969909667969,0.7122680030316104
160,adam,20,4,tanh,MSE,MAE,3.0170764923095703,0.6958878934353335
161,adam,20,4,tanh,MSE,MSE,20.047832489013672,0.71371337478185
162,adam,20,4,tanh,Huber,MeanAbsolutePercentageError,11.108785629272461,0.7306902516210021
163,adam,20,4,tanh,Huber,MAE,2.656001329421997,0.6887359646905555
164,adam,20,4,tanh,Huber,MSE,22.08050537109375,0.6846865026932636
165,adam,20,4,tanh,LogCosh,MeanAbsolutePercentageError,11.944547653198242,0.6967548407535014
166,adam,20,4,tanh,LogCosh,MAE,2.962578773498535,0.6449266797173463
167,adam,20,4,tanh,LogCosh,MSE,19.090877532958984,0.7273788484889598
168,adam,20,4,sigmoid,MAE,MeanAbsolutePercentageError,17.027509689331055,0.3716948531852273
169,adam,20,4,sigmoid,MAE,MAE,4.076622009277344,0.3737268758108101
170,adam,20,4,sigmoid,MAE,MSE,42.410953521728516,0.3943641073481169
171,adam,20,4,sigmoid,MSE,MeanAbsolutePercentageError,24.437440872192383,0.29520991179719147
172,adam,20,4,sigmoid,MSE,MAE,4.609672546386719,0.2883113917957456
173,adam,20,4,sigmoid,MSE,MSE,44.79372787475586,0.36033764099753396
174,adam,20,4,sigmoid,Huber,MeanAbsolutePercentageError,19.05143928527832,0.40214613099432817
175,adam,20,4,sigmoid,Huber,MAE,4.049544334411621,0.39193350302027985
176,adam,20,4,sigmoid,Huber,MSE,42.46111297607422,0.3936478240890938
177,adam,20,4,sigmoid,LogCosh,MeanAbsolutePercentageError,17.1330509185791,0.38584095070581603
178,adam,20,4,sigmoid,LogCosh,MAE,3.944658041000366,0.4156258696494177
179,adam,20,4,sigmoid,LogCosh,MSE,41.216068267822266,0.4114273150510892
180,adam,20,5,linear,MAE,MeanAbsolutePercentageError,16.880048751831055,0.5876116187045862
181,adam,20,5,linear,MAE,MAE,3.783679723739624,0.4702194502974789
182,adam,20,5,linear,MAE,MSE,39.517364501953125,0.43568504807874553
183,adam,20,5,linear,MSE,MeanAbsolutePercentageError,15.73172378540039,0.6471346088568825
184,adam,20,5,linear,MSE,MAE,3.1105539798736572,0.6770547377427958
185,adam,20,5,linear,MSE,MSE,26.99580955505371,0.6144950853250379
186,adam,20,5,linear,Huber,MeanAbsolutePercentageError,19.43350601196289,0.5575203691565048
187,adam,20,5,linear,Huber,MAE,3.883404493331909,0.5859221104734127
188,adam,20,5,linear,Huber,MSE,36.959075927734375,0.4722178192486344
189,adam,20,5,linear,LogCosh,MeanAbsolutePercentageError,21.537187576293945,0.46157977418766905
190,adam,20,5,linear,LogCosh,MAE,3.2933340072631836,0.5897060370541269
191,adam,20,5,linear,LogCosh,MSE,36.3171272277832,0.4813849604966365
192,adam,20,5,elu,MAE,MeanAbsolutePercentageError,10.409662246704102,0.7738555485854952
193,adam,20,5,elu,MAE,MAE,2.473267078399658,0.7421797998513953
194,adam,20,5,elu,MAE,MSE,15.865349769592285,0.7734399832874186
195,adam,20,5,elu,MSE,MeanAbsolutePercentageError,12.012048721313477,0.7632822122033514
196,adam,20,5,elu,MSE,MAE,2.3447554111480713,0.8017389561849916
197,adam,20,5,elu,MSE,MSE,14.264262199401855,0.7963038260309481
198,adam,20,5,elu,Huber,MeanAbsolutePercentageError,11.672229766845703,0.7808971718194168
199,adam,20,5,elu,Huber,MAE,2.4650585651397705,0.7720845187235409
200,adam,20,5,elu,Huber,MSE,16.29722785949707,0.7672726945463463
201,adam,20,5,elu,LogCosh,MeanAbsolutePercentageError,11.086286544799805,0.7803225516743895
202,adam,20,5,elu,LogCosh,MAE,2.1879520416259766,0.7985950693860239
203,adam,20,5,elu,LogCosh,MSE,15.107813835144043,0.7842577412988581
204,adam,20,5,relu,MAE,MeanAbsolutePercentageError,12.747797012329102,0.7835184970011589
205,adam,20,5,relu,MAE,MAE,2.2842495441436768,0.8071128599526789
206,adam,20,5,relu,MAE,MSE,14.880516052246094,0.7875036007185336
207,adam,20,5,relu,MSE,MeanAbsolutePercentageError,10.958440780639648,0.8168233629491424
208,adam,20,5,relu,MSE,MAE,2.195244789123535,0.8151453011240299
209,adam,20,5,relu,MSE,MSE,11.897360801696777,0.8301035913505763
210,adam,20,5,relu,Huber,MeanAbsolutePercentageError,12.343273162841797,0.8209940506708191
211,adam,20,5,relu,Huber,MAE,2.287111282348633,0.80233787364535
212,adam,20,5,relu,Huber,MSE,12.562275886535645,0.8206084748050506
213,adam,20,5,relu,LogCosh,MeanAbsolutePercentageError,11.972179412841797,0.8181208662468491
214,adam,20,5,relu,LogCosh,MAE,2.0667710304260254,0.8084315318888224
215,adam,20,5,relu,LogCosh,MSE,11.370427131652832,0.837628319964608
216,adam,20,5,tanh,MAE,MeanAbsolutePercentageError,13.241281509399414,0.7155634486895146
217,adam,20,5,tanh,MAE,MAE,2.6419589519500732,0.7152841260255437
218,adam,20,5,tanh,MAE,MSE,18.360525131225586,0.7378084843088513
219,adam,20,5,tanh,MSE,MeanAbsolutePercentageError,12.895411491394043,0.7622429662943224
220,adam,20,5,tanh,MSE,MAE,2.8771588802337646,0.7173119769261336
221,adam,20,5,tanh,MSE,MSE,17.415651321411133,0.7513013811754977
222,adam,20,5,tanh,Huber,MeanAbsolutePercentageError,12.205466270446777,0.7441871970485445
223,adam,20,5,tanh,Huber,MAE,3.3186564445495605,0.6348830328496282
224,adam,20,5,tanh,Huber,MSE,18.13193130493164,0.7410728010295374
225,adam,20,5,tanh,LogCosh,MeanAbsolutePercentageError,14.06152629852295,0.7132922452105472
226,adam,20,5,tanh,LogCosh,MAE,2.726060152053833,0.7133458589004706
227,adam,20,5,tanh,LogCosh,MSE,22.80166244506836,0.6743882626792053
228,adam,20,5,sigmoid,MAE,MeanAbsolutePercentageError,35.167747497558594,-0.001970100864357116
229,adam,20,5,sigmoid,MAE,MAE,5.873056888580322,0.0007959929185656911
230,adam,20,5,sigmoid,MAE,MSE,69.81167602539062,0.003076922279407146
231,adam,20,5,sigmoid,MSE,MeanAbsolutePercentageError,37.93860626220703,-0.030829354846835466
232,adam,20,5,sigmoid,MSE,MAE,6.187027454376221,-0.026629002534462876
233,adam,20,5,sigmoid,MSE,MSE,72.1546401977539,-0.030381118247524208
234,adam,20,5,sigmoid,Huber,MeanAbsolutePercentageError,33.51638412475586,0.021395194453324273
235,adam,20,5,sigmoid,Huber,MAE,5.9257025718688965,-0.0004077768185370978
236,adam,20,5,sigmoid,Huber,MSE,69.84819793701172,0.0025553714338801825
237,adam,20,5,sigmoid,LogCosh,MeanAbsolutePercentageError,34.73440170288086,-0.000924055347383046
238,adam,20,5,sigmoid,LogCosh,MAE,6.009287357330322,-0.005770733227570268
239,adam,20,5,sigmoid,LogCosh,MSE,69.8936538696289,0.001906369172203548
240,adam,20,6,linear,MAE,MeanAbsolutePercentageError,18.19516944885254,0.578958685082031
241,adam,20,6,linear,MAE,MAE,3.762481451034546,0.49807553012398254
242,adam,20,6,linear,MAE,MSE,31.15430450439453,0.5551110496178783
243,adam,20,6,linear,MSE,MeanAbsolutePercentageError,18.24199104309082,0.6310199703117654
244,adam,20,6,linear,MSE,MAE,3.487790107727051,0.6462765865263127
245,adam,20,6,linear,MSE,MSE,27.213455200195312,0.6113870288193939
246,adam,20,6,linear,Huber,MeanAbsolutePercentageError,16.197872161865234,0.6107205765198431
247,adam,20,6,linear,Huber,MAE,3.060472011566162,0.6072149977885579
248,adam,20,6,linear,Huber,MSE,34.20083236694336,0.5116060154888967
249,adam,20,6,linear,LogCosh,MeanAbsolutePercentageError,17.866641998291016,0.5556138688049557
250,adam,20,6,linear,LogCosh,MAE,3.407336711883545,0.547750779800044
251,adam,20,6,linear,LogCosh,MSE,30.620824813842773,0.5627292121138603
252,adam,20,6,elu,MAE,MeanAbsolutePercentageError,11.397112846374512,0.7356670052918608
253,adam,20,6,elu,MAE,MAE,2.249232053756714,0.7754253682408238
254,adam,20,6,elu,MAE,MSE,14.703537940979004,0.790030858862619
255,adam,20,6,elu,MSE,MeanAbsolutePercentageError,12.095864295959473,0.816016320754658
256,adam,20,6,elu,MSE,MAE,2.820591449737549,0.7502951036836937
257,adam,20,6,elu,MSE,MSE,14.720854759216309,0.7897835943417537
258,adam,20,6,elu,Huber,MeanAbsolutePercentageError,11.132116317749023,0.8037721968549163
259,adam,20,6,elu,Huber,MAE,2.3170228004455566,0.7620389179511957
260,adam,20,6,elu,Huber,MSE,12.833590507507324,0.8167340356004393
261,adam,20,6,elu,LogCosh,MeanAbsolutePercentageError,10.29708194732666,0.8067342488194528
262,adam,20,6,elu,LogCosh,MAE,2.3292934894561768,0.755727174080776
263,adam,20,6,elu,LogCosh,MSE,15.80599308013916,0.7742876527626346
264,adam,20,6,relu,MAE,MeanAbsolutePercentageError,12.4479341506958,0.7889344968532318
265,adam,20,6,relu,MAE,MAE,2.4927189350128174,0.7663128547424054
266,adam,20,6,relu,MAE,MSE,12.840036392211914,0.8166420086751511
267,adam,20,6,relu,MSE,MeanAbsolutePercentageError,12.466572761535645,0.783212691499289
268,adam,20,6,relu,MSE,MAE,2.446319341659546,0.7722755011605507
269,adam,20,6,relu,MSE,MSE,12.288738250732422,0.8245146379016943
270,adam,20,6,relu,Huber,MeanAbsolutePercentageError,11.57046127319336,0.7955190910474288
271,adam,20,6,relu,Huber,MAE,2.2730634212493896,0.8091038158053208
272,adam,20,6,relu,Huber,MSE,11.909976959228516,0.8299234226556619
273,adam,20,6,relu,LogCosh,MeanAbsolutePercentageError,12.765840530395508,0.818155994754194
274,adam,20,6,relu,LogCosh,MAE,2.2713098526000977,0.8224008133651961
275,adam,20,6,relu,LogCosh,MSE,12.944960594177246,0.8151436668792813
276,adam,20,6,tanh,MAE,MeanAbsolutePercentageError,12.783952713012695,0.6853763641432629
277,adam,20,6,tanh,MAE,MAE,2.9847347736358643,0.6625303228623798
278,adam,20,6,tanh,MAE,MSE,20.882505416870117,0.7017940819882464
279,adam,20,6,tanh,MSE,MeanAbsolutePercentageError,13.419808387756348,0.7300090386972666
280,adam,20,6,tanh,MSE,MAE,2.465919256210327,0.756054458425161
281,adam,20,6,tanh,MSE,MSE,19.374370574951172,0.7233305590064415
282,adam,20,6,tanh,Huber,MeanAbsolutePercentageError,12.31467056274414,0.7190261875697703
283,adam,20,6,tanh,Huber,MAE,2.6109724044799805,0.7223571463373963
284,adam,20,6,tanh,Huber,MSE,19.926591873168945,0.7154447436216422
285,adam,20,6,tanh,LogCosh,MeanAbsolutePercentageError,13.792096138000488,0.6980355262296286
286,adam,20,6,tanh,LogCosh,MAE,2.57548451423645,0.7111760197501772
287,adam,20,6,tanh,LogCosh,MSE,20.52962303161621,0.7068333069175319
288,adam,20,6,sigmoid,MAE,MeanAbsolutePercentageError,35.09341049194336,-0.002694974939656536
289,adam,20,6,sigmoid,MAE,MAE,5.939666271209717,-0.0016627213491164916
290,adam,20,6,sigmoid,MAE,MSE,70.12496185302734,-0.0013967966143173527
291,adam,20,6,sigmoid,MSE,MeanAbsolutePercentageError,37.99862289428711,-0.031918527254288565
292,adam,20,6,sigmoid,MSE,MAE,6.282853603363037,-0.040975031883132784
293,adam,20,6,sigmoid,MSE,MSE,72.00270080566406,-0.028211231139519954
294,adam,20,6,sigmoid,Huber,MeanAbsolutePercentageError,34.773582458496094,-0.0013698742461454305
295,adam,20,6,sigmoid,Huber,MAE,5.939897060394287,-0.001681411871438998
296,adam,20,6,sigmoid,Huber,MSE,70.11457061767578,-0.0012485434696845044
297,adam,20,6,sigmoid,LogCosh,MeanAbsolutePercentageError,34.18490219116211,-7.446904579100355e-05
298,adam,20,6,sigmoid,LogCosh,MAE,5.870175838470459,5.5826590152907585e-06
299,adam,20,6,sigmoid,LogCosh,MSE,70.0282211303711,-1.5429082326878785e-05
300,adam,20,7,linear,MAE,MeanAbsolutePercentageError,17.82393455505371,0.5602159382672627
301,adam,20,7,linear,MAE,MAE,3.995317220687866,0.44761860018909305
302,adam,20,7,linear,MAE,MSE,29.159690856933594,0.583594450754676
303,adam,20,7,linear,MSE,MeanAbsolutePercentageError,17.935527801513672,0.6594824495570619
304,adam,20,7,linear,MSE,MAE,3.1350932121276855,0.6265227985759372
305,adam,20,7,linear,MSE,MSE,23.3433780670166,0.6666524327287408
306,adam,20,7,linear,Huber,MeanAbsolutePercentageError,20.63310432434082,0.5138392176023234
307,adam,20,7,linear,Huber,MAE,3.273138999938965,0.5756233186464623
308,adam,20,7,linear,Huber,MSE,27.83461570739746,0.6025167769612267
309,adam,20,7,linear,LogCosh,MeanAbsolutePercentageError,16.677322387695312,0.6096126975890723
310,adam,20,7,linear,LogCosh,MAE,3.2504258155822754,0.5949363639171455
311,adam,20,7,linear,LogCosh,MSE,35.96788787841797,0.4863721429705957
312,adam,20,7,elu,MAE,MeanAbsolutePercentageError,12.24435806274414,0.7626103394239852
313,adam,20,7,elu,MAE,MAE,2.370086431503296,0.8075958479156349
314,adam,20,7,elu,MAE,MSE,15.301534652709961,0.7814913816967793
315,adam,20,7,elu,MSE,MeanAbsolutePercentageError,11.644737243652344,0.8430839342698169
316,adam,20,7,elu,MSE,MAE,2.709981679916382,0.7564094643834627
317,adam,20,7,elu,MSE,MSE,16.906105041503906,0.7585778386394314
318,adam,20,7,elu,Huber,MeanAbsolutePercentageError,11.733241081237793,0.7711657034515688
319,adam,20,7,elu,Huber,MAE,2.275023937225342,0.7817418437970798
320,adam,20,7,elu,Huber,MSE,14.183086395263672,0.797463008633873
321,adam,20,7,elu,LogCosh,MeanAbsolutePercentageError,11.082192420959473,0.7734099410021587
322,adam,20,7,elu,LogCosh,MAE,2.5134389400482178,0.7997477505110916
323,adam,20,7,elu,LogCosh,MSE,17.918107986450195,0.7441262672197408
324,adam,20,7,relu,MAE,MeanAbsolutePercentageError,12.41732406616211,0.8108078807005682
325,adam,20,7,relu,MAE,MAE,2.3606297969818115,0.7972071087261359
326,adam,20,7,relu,MAE,MSE,16.212860107421875,0.7684775108106985
327,adam,20,7,relu,MSE,MeanAbsolutePercentageError,12.546152114868164,0.8018637078986118
328,adam,20,7,relu,MSE,MAE,2.133239507675171,0.832292261197995
329,adam,20,7,relu,MSE,MSE,15.772272109985352,0.7747691447104477
330,adam,20,7,relu,Huber,MeanAbsolutePercentageError,12.161860466003418,0.8003529985105515
331,adam,20,7,relu,Huber,MAE,2.3510072231292725,0.8152511429344861
332,adam,20,7,relu,Huber,MSE,12.615280151367188,0.8198515749588362
333,adam,20,7,relu,LogCosh,MeanAbsolutePercentageError,11.144155502319336,0.793619644234581
334,adam,20,7,relu,LogCosh,MAE,2.11653733253479,0.8169798469139138
335,adam,20,7,relu,LogCosh,MSE,10.96121597290039,0.843471882762629
336,adam,20,7,tanh,MAE,MeanAbsolutePercentageError,12.574867248535156,0.6882933736582715
337,adam,20,7,tanh,MAE,MAE,2.7238125801086426,0.6719717406526708
338,adam,20,7,tanh,MAE,MSE,23.258899688720703,0.6678588046652582
339,adam,20,7,tanh,MSE,MeanAbsolutePercentageError,12.889326095581055,0.7241295729317128
340,adam,20,7,tanh,MSE,MAE,2.799267292022705,0.7113294726063484
341,adam,20,7,tanh,MSE,MSE,18.00243377685547,0.7429220092239692
342,adam,20,7,tanh,Huber,MeanAbsolutePercentageError,16.921106338500977,0.5461227408660481
343,adam,20,7,tanh,Huber,MAE,3.085937738418579,0.6384080389722391
344,adam,20,7,tanh,Huber,MSE,21.31844711303711,0.6955687860195516
345,adam,20,7,tanh,LogCosh,MeanAbsolutePercentageError,12.539917945861816,0.6573821208962785
346,adam,20,7,tanh,LogCosh,MAE,2.668370246887207,0.7016827515766324
347,adam,20,7,tanh,LogCosh,MSE,20.459056854248047,0.7078410166347635
348,adam,20,7,sigmoid,MAE,MeanAbsolutePercentageError,34.712196350097656,-0.0011869659281809053
349,adam,20,7,sigmoid,MAE,MAE,5.949355125427246,-0.0021597837661859742
350,adam,20,7,sigmoid,MAE,MSE,70.03285217285156,-8.165894237621707e-05
351,adam,20,7,sigmoid,MSE,MeanAbsolutePercentageError,36.86849594116211,-0.01730716645525754
352,adam,20,7,sigmoid,MSE,MAE,6.185895919799805,-0.026679491755785767
353,adam,20,7,sigmoid,MSE,MSE,71.15469360351562,-0.016101770181350616
354,adam,20,7,sigmoid,Huber,MeanAbsolutePercentageError,34.91911315917969,-0.0019396428241755803
355,adam,20,7,sigmoid,Huber,MAE,5.900350570678711,-0.0003139938020872979
356,adam,20,7,sigmoid,Huber,MSE,70.05977630615234,-0.0004660821554891559
357,adam,20,7,sigmoid,LogCosh,MeanAbsolutePercentageError,34.295997619628906,-0.00021337385573994005
358,adam,20,7,sigmoid,LogCosh,MAE,5.844085216522217,-0.00041440002115122887
359,adam,20,7,sigmoid,LogCosh,MSE,70.0806655883789,-0.0007642293773422182
360,adam,50,2,linear,MAE,MeanAbsolutePercentageError,18.056257247924805,0.5665864349237313
361,adam,50,2,linear,MAE,MAE,3.4725899696350098,0.5357420977252723
362,adam,50,2,linear,MAE,MSE,27.31398582458496,0.6099514603452001
363,adam,50,2,linear,MSE,MeanAbsolutePercentageError,17.430118560791016,0.612683654779981
364,adam,50,2,linear,MSE,MAE,3.430173397064209,0.571439476686172
365,adam,50,2,linear,MSE,MSE,27.019981384277344,0.6141498968794432
366,adam,50,2,linear,Huber,MeanAbsolutePercentageError,17.058204650878906,0.5941301107443246
367,adam,50,2,linear,Huber,MAE,3.3393473625183105,0.5699720890668307
368,adam,50,2,linear,Huber,MSE,28.03453826904297,0.5996618264237261
369,adam,50,2,linear,LogCosh,MeanAbsolutePercentageError,17.96858024597168,0.5711306500845637
370,adam,50,2,linear,LogCosh,MAE,3.155186891555786,0.6033751750683907
371,adam,50,2,linear,LogCosh,MSE,26.671419143676758,0.6191274305250213
372,adam,50,2,elu,MAE,MeanAbsolutePercentageError,15.811891555786133,0.6699333044853375
373,adam,50,2,elu,MAE,MAE,3.051997661590576,0.6905882969721293
374,adam,50,2,elu,MAE,MSE,22.95630645751953,0.6721798680555493
375,adam,50,2,elu,MSE,MeanAbsolutePercentageError,18.285425186157227,0.6351003897338956
376,adam,50,2,elu,MSE,MAE,3.404247760772705,0.6285510025203028
377,adam,50,2,elu,MSE,MSE,24.57406997680664,0.6490779384116105
378,adam,50,2,elu,Huber,MeanAbsolutePercentageError,15.387697219848633,0.6542994661607497
379,adam,50,2,elu,Huber,MAE,3.003308057785034,0.6797004083988467
380,adam,50,2,elu,Huber,MSE,21.35980987548828,0.6949781228667022
381,adam,50,2,elu,LogCosh,MeanAbsolutePercentageError,15.263834953308105,0.6659942388250039
382,adam,50,2,elu,LogCosh,MAE,3.0431902408599854,0.6699075464025415
383,adam,50,2,elu,LogCosh,MSE,25.432201385498047,0.6368236411803485
384,adam,50,2,relu,MAE,MeanAbsolutePercentageError,16.255786895751953,0.623314060410249
385,adam,50,2,relu,MAE,MAE,3.213496446609497,0.6444069002465599
386,adam,50,2,relu,MAE,MSE,28.115110397338867,0.5985112239343973
387,adam,50,2,relu,MSE,MeanAbsolutePercentageError,19.313739776611328,0.628682752673899
388,adam,50,2,relu,MSE,MAE,3.370750904083252,0.6474032373986209
389,adam,50,2,relu,MSE,MSE,25.391517639160156,0.6374046578179253
390,adam,50,2,relu,Huber,MeanAbsolutePercentageError,15.024203300476074,0.6604795105172002
391,adam,50,2,relu,Huber,MAE,3.1416285037994385,0.654440737051188
392,adam,50,2,relu,Huber,MSE,23.06161880493164,0.67067599058961
393,adam,50,2,relu,LogCosh,MeanAbsolutePercentageError,16.33974266052246,0.6472593241700151
394,adam,50,2,relu,LogCosh,MAE,3.0795252323150635,0.6702955354539643
395,adam,50,2,relu,LogCosh,MSE,24.34417724609375,0.6523608148155009
396,adam,50,2,tanh,MAE,MeanAbsolutePercentageError,15.747197151184082,0.5369208238556599
397,adam,50,2,tanh,MAE,MAE,3.429232120513916,0.5507671208022703
398,adam,50,2,tanh,MAE,MSE,30.81770896911621,0.5599176396372099
399,adam,50,2,tanh,MSE,MeanAbsolutePercentageError,20.169828414916992,0.45163225081683445
400,adam,50,2,tanh,MSE,MAE,3.7044687271118164,0.5146291463802188
401,adam,50,2,tanh,MSE,MSE,39.750999450683594,0.4323487070901241
402,adam,50,2,tanh,Huber,MeanAbsolutePercentageError,15.47175121307373,0.5672968993715102
403,adam,50,2,tanh,Huber,MAE,3.3945472240448,0.5556309376966972
404,adam,50,2,tanh,Huber,MSE,30.010169982910156,0.5714495142671123
405,adam,50,2,tanh,LogCosh,MeanAbsolutePercentageError,15.695183753967285,0.5720813691139286
406,adam,50,2,tanh,LogCosh,MAE,3.3979804515838623,0.5411168461903677
407,adam,50,2,tanh,LogCosh,MSE,34.14886474609375,0.5123482125218348
